date,quantity,payment_method,products_id,customer_id,sales_person_id
9/23/2022,1,diners-club-enroute,152,409,14
8/9/2009,5,mastercard,10,846,20
6/2/2008,2,jcb,81,716,18
2/13/2016,3,jcb,71,472,10
9/27/2005,2,china-unionpay,145,45,6
11/8/2005,1,mastercard,60,237,12
10/26/2020,3,jcb,170,418,3
6/27/2010,3,visa,159,319,20
7/13/2023,1,jcb,168,887,9
11/22/2003,3,diners-club-enroute,82,275,7
9/16/2022,4,bankcard,194,738,19
9/16/2013,3,china-unionpay,45,308,18
2/7/2013,4,bankcard,113,224,10
3/21/2023,2,china-unionpay,52,498,11
1/29/2014,4,china-unionpay,199,146,16
4/13/2019,3,jcb,9,499,16
2/2/2017,3,jcb,117,665,9
3/13/2025,5,jcb,25,663,16
11/1/2018,3,americanexpress,144,639,3
5/24/2006,5,americanexpress,83,171,2
6/15/2006,1,jcb,158,577,8
9/13/2021,4,china-unionpay,107,176,17
9/30/2016,4,jcb,76,539,16
3/8/2008,1,americanexpress,182,184,14
2/7/2011,3,jcb,153,762,1
9/18/2025,1,jcb,96,153,18
5/23/2020,5,china-unionpay,101,741,12
3/25/2019,2,china-unionpay,135,718,4
10/16/2024,2,americanexpress,117,360,10
1/22/2021,2,mastercard,48,286,17
3/10/2024,1,jcb,158,425,11
11/9/2022,3,jcb,139,832,2
5/7/2003,5,mastercard,196,695,12
4/25/2006,5,jcb,67,318,8
10/18/2015,1,jcb,4,162,10
1/5/2024,2,jcb,86,665,16
10/22/2007,3,jcb,135,212,10
12/1/2004,4,maestro,170,254,3
6/10/2022,5,laser,17,281,10
11/13/2005,5,jcb,158,37,10
11/7/2010,3,mastercard,188,484,7
4/20/2019,3,mastercard,58,776,2
4/15/2023,4,jcb,1,952,11
12/11/2015,1,maestro,133,680,19
4/10/2005,2,jcb,91,148,9
11/9/2013,4,jcb,43,823,17
12/1/2009,1,jcb,96,235,12
7/9/2019,5,china-unionpay,126,988,9
5/13/2015,4,jcb,89,120,19
12/17/2022,1,jcb,43,496,15
5/28/2010,4,china-unionpay,144,410,14
3/9/2006,4,mastercard,199,848,12
3/10/2016,5,diners-club-enroute,151,580,7
6/27/2016,5,jcb,60,575,5
11/10/2015,3,jcb,187,754,14
2/28/2022,5,jcb,136,495,2
12/6/2024,5,jcb,72,190,8
1/8/2016,4,jcb,162,257,19
5/28/2012,1,jcb,45,427,14
10/8/2011,4,bankcard,5,837,17
4/21/2003,5,maestro,87,580,20
8/17/2016,1,bankcard,13,562,16
1/25/2002,2,maestro,110,517,11
6/5/2011,4,americanexpress,11,537,20
11/22/2015,5,jcb,132,945,1
12/26/2014,2,mastercard,122,416,5
5/19/2021,4,diners-club-carte-blanche,103,706,18
7/23/2019,4,mastercard,92,729,17
8/22/2017,1,jcb,124,243,1
9/24/2020,1,jcb,3,575,12
5/29/2008,3,mastercard,155,816,12
3/24/2016,2,jcb,147,9,3
2/24/2002,5,laser,188,229,14
12/5/2020,4,mastercard,15,643,8
6/5/2011,3,china-unionpay,186,840,15
9/28/2018,5,switch,176,516,7
3/8/2019,3,jcb,111,508,1
9/20/2008,3,mastercard,96,201,17
8/3/2020,1,china-unionpay,25,428,2
5/28/2012,3,maestro,85,404,17
4/9/2006,5,mastercard,122,941,16
4/5/2004,4,diners-club-enroute,95,286,19
3/8/2017,1,jcb,130,77,17
8/2/2018,4,visa-electron,17,189,13
7/21/2012,2,jcb,25,860,13
9/13/2007,3,jcb,112,800,17
3/7/2026,4,jcb,64,382,18
2/18/2003,4,maestro,42,179,8
10/7/2015,5,jcb,105,129,2
11/15/2019,5,jcb,161,37,10
7/26/2012,1,diners-club-us-ca,144,251,10
10/30/2003,2,mastercard,75,622,9
10/1/2023,2,diners-club-carte-blanche,94,838,2
2/28/2009,2,diners-club-carte-blanche,104,858,4
11/28/2010,4,jcb,96,660,18
6/12/2025,2,jcb,21,960,1
5/16/2002,5,jcb,13,149,17
7/4/2007,1,jcb,161,788,9
5/27/2017,1,china-unionpay,43,851,10
7/17/2025,1,jcb,129,984,11
8/12/2007,2,laser,28,447,12
7/12/2018,4,maestro,81,233,18
10/17/2023,5,mastercard,32,668,7
11/21/2008,4,switch,185,381,13
6/7/2002,3,jcb,75,138,16
10/20/2016,2,visa,97,794,14
10/1/2006,2,mastercard,56,747,17
3/27/2004,2,jcb,110,3,15
3/5/2016,5,china-unionpay,64,524,15
11/10/2007,5,jcb,71,153,6
4/14/2023,2,maestro,130,477,14
3/6/2004,2,jcb,46,931,1
10/13/2010,3,instapayment,42,873,16
1/19/2025,3,jcb,102,835,12
12/24/2015,3,jcb,182,190,8
2/17/2026,5,china-unionpay,25,156,9
9/21/2001,4,diners-club-international,92,323,8
4/2/2008,2,jcb,16,523,9
12/2/2009,1,jcb,92,89,17
4/21/2008,4,jcb,54,728,10
7/21/2002,3,maestro,158,717,7
9/3/2003,5,jcb,103,152,11
2/25/2004,5,jcb,167,729,20
6/27/2018,2,mastercard,33,513,20
3/3/2018,4,switch,19,735,10
9/10/2012,2,bankcard,31,860,13
11/14/2018,3,americanexpress,180,216,10
7/24/2016,2,laser,21,275,17
8/7/2001,4,maestro,21,467,13
1/9/2021,1,visa,47,82,6
11/27/2014,2,jcb,14,243,17
11/14/2010,4,jcb,110,180,16
4/26/2024,4,jcb,191,598,13
2/21/2022,5,maestro,134,248,11
8/6/2009,5,jcb,30,599,19
2/21/2013,2,laser,43,383,14
4/19/2025,1,jcb,117,23,15
9/30/2001,3,jcb,66,707,8
5/21/2001,4,diners-club-enroute,23,58,13
11/11/2020,1,mastercard,99,943,19
7/11/2001,5,visa-electron,44,383,20
9/27/2017,4,maestro,57,377,13
5/29/2015,2,jcb,112,41,1
6/14/2018,4,jcb,4,614,20
8/18/2007,4,jcb,138,610,16
9/3/2013,4,jcb,141,175,5
3/27/2021,1,jcb,200,456,14
12/14/2019,2,jcb,28,948,2
9/2/2009,3,jcb,182,403,8
2/9/2022,4,laser,74,282,12
4/24/2022,1,switch,182,521,19
6/19/2019,2,jcb,56,512,5
6/15/2015,1,jcb,130,558,5
5/7/2016,3,jcb,173,632,3
10/14/2007,4,jcb,79,541,6
1/17/2025,1,switch,3,456,12
3/3/2006,1,jcb,175,369,8
8/31/2002,5,visa,32,635,1
12/20/2024,3,china-unionpay,64,117,5
3/17/2026,1,china-unionpay,55,261,16
12/1/2024,5,solo,131,248,6
12/28/2004,2,visa-electron,140,394,6
2/12/2020,2,jcb,136,122,11
4/8/2012,5,laser,87,118,14
2/25/2009,4,switch,60,162,8
1/5/2002,3,jcb,139,104,8
11/15/2008,1,maestro,183,377,18
6/30/2025,1,diners-club-us-ca,132,918,11
1/10/2016,5,jcb,11,382,19
8/9/2005,5,jcb,118,874,5
1/15/2003,4,jcb,133,99,10
1/18/2006,1,jcb,87,776,1
10/30/2019,5,americanexpress,52,31,7
10/27/2013,3,switch,63,312,5
7/18/2021,4,switch,20,699,4
2/23/2006,1,jcb,95,898,4
4/15/2008,4,bankcard,18,511,18
10/19/2016,1,diners-club-enroute,69,756,7
1/10/2017,5,diners-club-enroute,77,770,14
8/6/2004,3,jcb,86,503,11
2/19/2024,1,mastercard,177,113,6
11/2/2024,1,jcb,140,788,13
7/9/2010,5,mastercard,68,843,13
9/3/2024,3,jcb,52,684,15
12/6/2001,1,americanexpress,92,785,10
7/22/2020,2,china-unionpay,146,348,19
5/24/2017,3,jcb,43,408,19
4/29/2026,1,jcb,193,190,12
11/15/2007,4,maestro,172,913,1
10/3/2022,3,diners-club-enroute,149,468,14
1/23/2022,5,jcb,77,268,8
7/17/2022,1,diners-club-carte-blanche,163,2,1
4/15/2020,2,china-unionpay,194,894,8
12/30/2013,1,diners-club-carte-blanche,49,315,10
5/7/2014,4,switch,48,556,2
3/6/2020,4,jcb,52,178,20
2/2/2016,4,americanexpress,160,550,5
9/7/2016,3,switch,155,351,12
12/10/2010,4,switch,85,902,15
5/13/2019,2,jcb,46,208,10
3/26/2022,1,bankcard,55,857,1
12/29/2014,3,jcb,126,453,8
1/21/2015,1,americanexpress,172,741,6
5/8/2004,2,switch,84,959,16
2/28/2012,5,jcb,85,216,4
1/7/2022,3,diners-club-enroute,28,779,15
8/25/2003,5,americanexpress,52,539,3
2/3/2021,5,visa,144,347,15
9/25/2007,1,instapayment,70,228,19
10/19/2021,3,jcb,51,215,6
8/31/2021,1,jcb,117,523,1
5/21/2025,2,jcb,101,644,20
11/11/2008,2,maestro,87,73,19
7/11/2018,3,solo,132,285,13
9/12/2016,4,mastercard,134,586,5
2/12/2002,5,switch,52,561,20
8/6/2002,5,bankcard,189,753,2
1/20/2007,3,maestro,26,620,20
9/11/2025,4,americanexpress,41,847,18
8/5/2020,4,mastercard,2,224,12
8/12/2019,5,diners-club-us-ca,134,123,11
12/27/2024,3,jcb,15,680,9
9/17/2006,4,laser,157,449,13
11/24/2012,3,switch,30,393,19
10/8/2015,2,jcb,25,908,16
12/7/2009,4,diners-club-carte-blanche,77,999,2
9/16/2002,2,bankcard,21,401,12
3/10/2002,5,visa-electron,41,217,2
8/28/2015,5,jcb,142,795,14
8/14/2021,4,mastercard,13,116,4
10/4/2015,4,mastercard,191,416,9
2/9/2014,3,jcb,51,757,1
2/27/2014,2,jcb,30,432,11
4/16/2019,4,diners-club-carte-blanche,91,197,14
10/5/2005,3,visa-electron,149,396,3
7/14/2024,1,jcb,106,557,10
12/29/2002,5,jcb,154,618,18
2/4/2013,3,jcb,100,828,13
7/22/2014,2,jcb,79,886,8
6/8/2001,2,visa,189,963,15
10/24/2019,1,diners-club-carte-blanche,198,553,2
11/30/2011,4,china-unionpay,109,456,17
10/28/2005,5,jcb,66,121,20
7/12/2016,1,china-unionpay,177,712,5
9/13/2001,5,jcb,59,903,20
12/5/2017,5,switch,20,364,8
5/8/2019,2,jcb,6,900,14
9/16/2005,2,jcb,39,501,18
2/12/2020,2,jcb,181,447,11
11/13/2013,1,diners-club-enroute,90,83,3
4/12/2011,1,bankcard,196,939,1
6/11/2006,3,visa,86,93,14
7/26/2005,5,visa-electron,32,170,20
10/11/2003,3,switch,148,524,6
5/5/2011,4,jcb,157,852,20
4/25/2020,2,visa-electron,155,2,19
10/11/2009,5,jcb,137,246,12
8/8/2024,1,diners-club-carte-blanche,17,950,17
8/31/2006,5,china-unionpay,40,684,11
12/8/2006,3,maestro,86,223,6
10/26/2008,3,diners-club-carte-blanche,17,835,6
2/7/2020,2,solo,128,19,18
11/18/2008,2,bankcard,149,846,1
11/8/2001,3,switch,14,465,20
9/30/2013,2,jcb,16,326,3
8/27/2017,5,switch,47,903,19
3/4/2025,3,instapayment,150,774,10
11/19/2024,3,jcb,141,259,2
8/28/2009,2,mastercard,106,274,10
6/18/2018,5,maestro,2,553,6
12/30/2010,5,jcb,172,943,1
11/28/2024,1,jcb,48,95,6
7/3/2009,5,instapayment,50,375,16
4/17/2012,3,jcb,19,697,5
8/28/2023,1,americanexpress,91,306,1
12/21/2015,2,laser,138,841,11
4/13/2023,2,diners-club-enroute,33,794,16
8/21/2013,4,jcb,101,158,5
5/17/2008,3,mastercard,70,576,17
1/26/2007,2,diners-club-us-ca,177,665,8
4/18/2005,3,maestro,138,732,17
9/6/2002,2,jcb,100,460,9
1/19/2004,4,jcb,67,541,15
5/10/2012,5,maestro,174,875,18
12/6/2012,1,visa,179,88,1
2/1/2015,2,jcb,111,388,4
6/20/2013,4,bankcard,180,768,4
7/12/2011,2,jcb,5,145,14
7/4/2002,3,diners-club-carte-blanche,145,814,1
1/20/2018,3,mastercard,160,964,6
5/22/2023,3,jcb,75,721,9
9/11/2004,2,jcb,99,284,19
5/5/2008,5,visa,70,578,19
1/16/2004,3,visa,136,100,14
9/11/2021,5,jcb,31,101,15
5/21/2013,2,maestro,49,279,9
2/21/2013,5,jcb,143,518,9
5/25/2010,1,jcb,164,603,1
7/12/2014,2,maestro,90,17,5
4/4/2015,1,jcb,176,647,11
12/4/2008,1,instapayment,78,669,9
6/23/2013,2,jcb,133,219,12
7/29/2001,5,diners-club-us-ca,178,931,11
4/10/2016,5,instapayment,98,721,18
6/27/2025,2,jcb,100,651,11
4/25/2012,4,switch,144,53,16
8/28/2011,5,maestro,37,598,12
5/26/2017,3,visa-electron,37,941,18
8/4/2007,1,americanexpress,105,313,18
3/20/2017,2,mastercard,59,401,13
5/29/2001,5,maestro,88,581,15
10/14/2002,4,jcb,128,770,20
3/21/2015,1,bankcard,7,531,7
4/6/2019,2,bankcard,38,161,15
2/19/2016,3,jcb,84,311,7
9/9/2009,1,jcb,117,380,12
10/29/2010,2,switch,61,393,3
10/24/2025,4,jcb,10,458,18
3/13/2005,1,visa-electron,88,802,6
8/4/2007,4,mastercard,75,586,14
7/26/2012,1,laser,69,300,3
5/17/2002,2,mastercard,55,336,12
11/28/2004,3,jcb,2,466,6
10/17/2015,4,americanexpress,165,830,9
4/26/2020,2,china-unionpay,176,430,4
9/28/2009,1,diners-club-carte-blanche,108,655,16
8/24/2003,1,jcb,30,278,8
2/26/2015,5,visa-electron,126,650,7
4/22/2020,3,jcb,83,276,18
1/8/2018,5,china-unionpay,166,89,8
12/18/2006,4,switch,34,782,9
10/1/2006,5,jcb,175,751,18
4/1/2013,4,jcb,131,779,17
7/11/2019,5,laser,158,154,9
12/10/2003,2,maestro,183,828,6
1/14/2020,1,jcb,194,302,9
11/8/2012,2,jcb,41,824,15
1/7/2007,1,diners-club-carte-blanche,122,153,17
1/11/2010,1,diners-club-carte-blanche,177,164,20
11/28/2010,1,jcb,150,24,3
6/17/2007,1,jcb,41,570,3
2/9/2020,2,jcb,16,503,12
7/7/2007,1,jcb,87,181,19
2/3/2016,3,jcb,138,314,5
9/18/2007,3,jcb,107,532,12
10/12/2025,4,mastercard,124,752,15
1/1/2006,4,switch,9,184,7
5/8/2016,3,visa-electron,24,614,14
6/13/2019,2,diners-club-enroute,141,771,13
5/24/2020,2,jcb,173,588,5
8/17/2019,4,jcb,72,789,19
6/26/2019,4,jcb,71,547,4
6/26/2014,5,switch,114,418,5
8/31/2018,2,jcb,192,164,16
12/18/2006,4,diners-club-enroute,99,988,8
4/16/2023,3,bankcard,56,351,14
1/21/2024,2,jcb,5,559,17
10/25/2015,2,bankcard,36,299,15
12/25/2010,1,jcb,129,869,5
1/21/2019,4,jcb,154,274,3
11/28/2018,1,diners-club-enroute,178,260,16
9/24/2005,4,jcb,140,576,6
2/2/2026,3,americanexpress,27,703,7
1/24/2016,3,jcb,161,193,17
5/7/2017,3,switch,121,115,7
2/19/2012,1,jcb,200,183,11
8/15/2023,5,jcb,1,637,16
12/11/2024,4,mastercard,26,3,19
5/12/2012,1,jcb,183,426,17
7/13/2007,5,mastercard,127,508,3
6/7/2011,4,jcb,163,982,13
8/9/2024,4,switch,17,543,14
9/6/2006,1,visa,36,720,9
3/14/2025,1,jcb,132,862,20
1/25/2018,5,visa-electron,66,423,12
12/29/2012,1,jcb,27,998,12
2/14/2016,3,jcb,43,972,6
7/26/2022,4,diners-club-carte-blanche,83,984,8
10/11/2023,4,solo,9,738,11
9/6/2024,4,china-unionpay,82,734,2
10/25/2022,5,jcb,85,885,2
1/22/2014,3,americanexpress,130,191,15
10/12/2014,1,jcb,139,979,15
11/12/2012,5,jcb,127,135,6
1/10/2009,4,mastercard,123,899,1
11/11/2021,2,jcb,28,906,2
1/13/2019,2,mastercard,20,851,8
7/31/2008,3,diners-club-enroute,138,738,3
2/27/2021,2,mastercard,145,578,20
7/26/2012,1,diners-club-carte-blanche,149,783,19
9/1/2004,1,diners-club-carte-blanche,183,635,2
11/1/2021,4,jcb,59,744,1
4/3/2005,1,mastercard,14,138,6
1/30/2021,5,jcb,23,872,20
4/4/2025,2,mastercard,22,889,18
8/22/2012,2,jcb,65,368,5
10/5/2006,3,mastercard,178,87,5
2/1/2016,1,solo,122,837,9
8/1/2016,4,jcb,69,225,3
6/1/2018,3,jcb,117,295,19
2/1/2024,1,switch,83,885,9
1/15/2013,1,china-unionpay,8,28,16
4/23/2023,3,maestro,41,255,16
4/8/2004,1,jcb,21,606,16
12/21/2022,3,jcb,181,240,19
6/12/2011,3,visa,25,677,3
5/3/2009,3,china-unionpay,23,662,20
9/28/2015,1,mastercard,126,550,6
8/26/2007,4,mastercard,114,910,12
4/13/2021,3,jcb,13,625,7
1/23/2019,3,jcb,193,17,3
5/9/2022,4,jcb,146,45,17
3/28/2023,3,visa-electron,120,466,20
4/21/2005,3,instapayment,143,51,20
10/24/2025,2,diners-club-carte-blanche,106,448,6
3/2/2012,2,visa-electron,28,292,19
11/17/2014,3,switch,146,967,8
6/23/2017,2,jcb,39,908,1
7/22/2022,4,visa-electron,182,665,13
6/13/2018,5,mastercard,56,789,4
2/26/2002,2,diners-club-enroute,34,57,13
11/8/2021,4,jcb,111,502,8
9/8/2016,3,diners-club-international,108,104,1
6/8/2009,4,mastercard,144,277,10
10/19/2020,2,mastercard,23,925,15
4/13/2006,5,jcb,44,750,18
7/17/2003,1,jcb,61,235,15
2/2/2020,5,americanexpress,49,811,8
10/30/2020,1,jcb,140,482,4
2/1/2002,4,switch,52,205,6
3/24/2008,2,jcb,193,571,15
7/23/2004,5,laser,46,225,12
8/25/2010,1,maestro,196,648,8
8/28/2024,2,jcb,34,313,15
2/21/2016,2,visa-electron,35,347,12
4/10/2024,3,jcb,94,263,7
7/11/2019,3,visa,105,993,18
5/30/2010,1,jcb,80,941,12
10/1/2023,1,jcb,119,827,16
6/14/2006,5,jcb,136,978,11
9/28/2025,5,mastercard,137,484,11
12/23/2019,4,diners-club-carte-blanche,36,245,5
2/1/2011,4,jcb,44,461,13
4/5/2020,2,mastercard,176,37,6
1/26/2008,4,laser,89,406,14
10/17/2024,1,bankcard,125,492,19
8/18/2010,3,mastercard,47,899,5
5/11/2017,1,mastercard,5,275,13
6/7/2006,4,jcb,63,768,6
6/16/2008,1,mastercard,31,700,17
10/22/2010,3,jcb,3,536,5
10/8/2003,3,jcb,68,301,10
6/28/2024,4,visa,90,715,16
9/17/2013,3,visa-electron,33,687,5
8/6/2018,4,mastercard,58,215,2
6/17/2022,2,switch,170,752,12
6/5/2023,3,jcb,56,895,9
7/14/2023,2,jcb,21,524,8
1/6/2006,4,visa-electron,87,27,10
2/5/2009,4,bankcard,168,196,7
3/19/2022,5,jcb,45,709,14
3/7/2024,4,jcb,132,554,13
2/28/2017,2,laser,90,262,10
2/27/2017,4,mastercard,29,597,14
3/31/2013,5,jcb,138,383,8
5/12/2013,4,visa,144,250,18
3/14/2010,3,laser,182,967,4
12/28/2025,4,mastercard,188,874,15
3/2/2024,2,jcb,105,74,9
2/9/2013,5,laser,172,153,8
7/2/2024,2,bankcard,129,845,20
1/10/2023,1,laser,40,533,19
8/7/2013,4,switch,54,847,1
1/22/2017,5,jcb,165,914,1
3/1/2024,3,laser,130,215,14
8/13/2018,1,mastercard,72,861,6
3/24/2005,2,maestro,20,121,8
4/3/2026,2,instapayment,152,252,13
3/4/2018,2,diners-club-carte-blanche,176,286,6
10/4/2016,3,mastercard,41,79,3
12/10/2004,1,visa-electron,18,722,13
6/24/2001,5,switch,129,835,16
5/12/2016,3,jcb,163,665,15
4/20/2004,3,china-unionpay,158,709,19
3/26/2012,5,jcb,163,330,3
7/11/2022,1,jcb,138,166,18
12/19/2009,1,jcb,92,245,15
12/19/2016,1,jcb,18,752,2
7/10/2010,1,mastercard,188,412,4
5/27/2013,2,jcb,200,721,6
11/10/2005,5,china-unionpay,119,201,17
8/13/2002,2,jcb,152,128,19
2/9/2022,5,bankcard,34,440,17
8/24/2022,5,bankcard,178,790,9
6/12/2017,4,jcb,174,585,12
6/3/2025,2,maestro,112,601,6
11/25/2014,5,jcb,131,116,17
11/10/2015,1,maestro,6,636,18
12/28/2019,5,maestro,126,547,10
4/15/2004,1,diners-club-carte-blanche,66,760,7
2/18/2020,2,jcb,158,19,6
10/17/2018,1,mastercard,133,308,10
2/16/2017,4,diners-club-enroute,47,845,10
1/14/2007,1,mastercard,72,246,16
2/9/2002,5,visa-electron,69,833,12
5/24/2011,5,jcb,132,73,6
5/15/2025,1,jcb,193,334,4
11/16/2003,2,jcb,4,483,7
9/8/2010,1,jcb,123,883,19
8/8/2009,2,americanexpress,74,334,9
4/29/2016,1,bankcard,13,848,11
2/25/2025,4,jcb,77,608,15
12/31/2013,3,jcb,190,753,16
1/5/2009,5,jcb,109,809,4
6/13/2008,1,laser,129,210,17
5/15/2007,4,mastercard,104,434,3
2/19/2008,1,diners-club-enroute,6,835,2
8/7/2009,1,visa-electron,98,998,19
9/6/2022,2,mastercard,187,567,12
10/5/2017,5,china-unionpay,66,456,3
8/8/2013,2,jcb,75,148,20
5/29/2023,5,visa-electron,131,43,9
8/22/2025,5,visa-electron,111,138,1
1/17/2009,4,diners-club-enroute,194,547,4
2/8/2024,2,switch,195,658,4
9/17/2013,2,jcb,183,602,3
12/25/2020,4,jcb,159,650,10
5/15/2014,5,diners-club-carte-blanche,12,859,6
10/24/2006,2,americanexpress,198,267,10
6/2/2005,5,americanexpress,96,822,7
11/15/2005,4,jcb,141,231,9
12/11/2017,5,jcb,16,827,11
10/12/2003,4,china-unionpay,66,977,1
11/13/2006,5,bankcard,119,24,19
7/24/2015,5,visa,105,755,13
5/20/2023,3,americanexpress,125,696,5
12/18/2017,3,americanexpress,41,375,18
3/28/2009,2,bankcard,64,769,4
9/14/2018,3,maestro,19,955,5
12/2/2025,2,jcb,128,890,5
1/15/2014,5,jcb,6,887,19
8/13/2023,5,jcb,73,444,20
11/4/2020,3,jcb,2,474,8
9/27/2013,4,maestro,47,821,14
1/31/2002,3,jcb,77,969,2
1/26/2005,4,jcb,42,151,9
1/22/2011,3,jcb,128,706,20
11/11/2007,3,china-unionpay,167,505,14
6/8/2004,3,maestro,149,385,9
2/24/2003,3,bankcard,120,96,10
12/26/2009,4,switch,148,550,20
7/2/2001,5,maestro,140,426,4
5/21/2014,3,jcb,72,137,19
1/29/2017,2,jcb,77,900,3
10/27/2013,3,jcb,76,267,9
1/10/2020,1,mastercard,16,159,1
3/26/2022,3,instapayment,83,854,5
10/19/2007,4,instapayment,101,597,5
8/9/2009,5,mastercard,177,205,5
5/11/2014,4,diners-club-carte-blanche,54,448,8
10/20/2013,4,jcb,38,656,6
8/24/2020,5,visa-electron,14,188,2
10/15/2022,4,mastercard,102,480,11
11/15/2004,3,switch,68,473,2
5/16/2025,2,mastercard,81,112,12
11/24/2021,3,americanexpress,137,169,13
10/1/2015,2,jcb,106,553,9
2/22/2018,2,jcb,159,908,16
7/25/2004,3,bankcard,62,506,2
3/12/2024,4,jcb,168,17,8
5/8/2001,3,jcb,5,221,9
10/10/2020,3,maestro,132,470,16
10/3/2011,3,diners-club-carte-blanche,147,328,14
12/23/2006,4,visa,7,595,4
5/24/2002,3,jcb,60,866,11
5/23/2007,4,jcb,164,481,11
7/30/2014,2,jcb,144,449,12
4/8/2015,5,mastercard,162,397,18
6/21/2004,2,bankcard,111,320,17
4/26/2026,1,jcb,73,184,15
9/11/2019,1,jcb,102,555,11
3/4/2003,1,china-unionpay,188,452,10
10/6/2006,4,diners-club-enroute,57,264,20
3/1/2025,2,visa-electron,62,87,8
4/6/2025,5,bankcard,174,453,2
9/7/2003,3,diners-club-enroute,113,255,20
11/7/2020,4,switch,130,827,11
6/21/2004,2,jcb,188,149,12
3/1/2020,5,jcb,166,850,18
12/18/2004,2,jcb,151,673,13
11/4/2025,2,jcb,131,663,12
1/6/2008,1,maestro,171,683,16
3/14/2023,3,maestro,11,585,2
12/29/2006,4,bankcard,24,44,18
5/7/2003,4,jcb,5,552,1
8/20/2006,4,jcb,121,400,7
5/4/2022,4,visa-electron,168,528,19
3/1/2018,4,china-unionpay,112,418,12
8/30/2010,1,jcb,97,492,16
10/29/2020,2,jcb,60,734,15
5/24/2007,2,jcb,35,362,14
2/16/2014,4,jcb,118,547,20
6/4/2001,4,instapayment,91,903,16
11/25/2006,4,visa,6,935,9
9/30/2010,5,visa,96,34,17
12/16/2005,5,jcb,12,3,14
11/28/2006,1,switch,183,404,1
4/18/2017,5,jcb,141,800,10
12/5/2023,4,laser,94,10,11
11/10/2005,4,switch,192,589,3
10/31/2019,3,maestro,74,51,17
5/22/2018,5,visa,72,160,17
8/9/2016,5,americanexpress,166,661,17
10/15/2010,4,jcb,135,386,13
8/13/2013,5,jcb,38,420,3
4/22/2007,2,switch,165,105,18
3/26/2023,1,solo,21,917,14
9/5/2015,1,americanexpress,86,345,14
7/7/2005,3,jcb,200,489,5
11/5/2010,4,switch,101,99,19
11/2/2025,3,visa-electron,170,606,7
1/23/2024,5,laser,47,469,14
6/19/2011,3,diners-club-international,16,694,10
2/6/2012,1,visa-electron,57,744,16
7/26/2024,3,jcb,32,428,3
12/25/2011,3,laser,156,77,13
2/8/2005,5,laser,63,298,4
7/24/2022,3,jcb,198,176,17
1/13/2026,3,jcb,23,124,17
4/22/2025,2,jcb,165,875,2
9/28/2021,5,jcb,123,965,7
2/4/2019,5,china-unionpay,168,826,6
8/14/2019,2,jcb,85,929,8
4/7/2018,5,china-unionpay,27,441,5
8/9/2008,1,visa,90,851,7
2/11/2016,5,mastercard,82,897,13
1/18/2017,5,americanexpress,50,849,19
5/19/2009,1,diners-club-carte-blanche,100,907,9
2/11/2014,2,jcb,195,644,17
6/17/2005,5,jcb,101,341,12
5/7/2022,1,jcb,146,745,6
3/6/2014,2,jcb,129,481,11
8/23/2023,2,solo,114,834,2
7/18/2018,3,visa-electron,138,354,17
11/16/2001,5,bankcard,1,969,19
1/21/2006,1,mastercard,58,667,16
6/12/2011,5,americanexpress,98,328,4
3/8/2012,3,jcb,40,887,6
1/9/2004,5,jcb,184,853,1
8/10/2005,1,jcb,96,536,2
6/1/2020,5,switch,146,174,18
5/13/2020,4,jcb,137,672,20
12/6/2013,3,jcb,122,799,2
3/9/2026,5,maestro,172,15,5
5/6/2012,5,jcb,114,126,15
10/4/2002,1,jcb,168,204,12
10/30/2022,3,mastercard,88,414,17
7/22/2008,2,visa,27,322,8
10/31/2020,2,jcb,196,375,8
5/17/2016,3,jcb,152,4,19
9/11/2018,1,jcb,97,464,11
2/26/2022,2,visa-electron,142,742,19
10/16/2009,2,switch,48,171,14
2/11/2004,5,jcb,82,981,14
10/18/2006,4,diners-club-enroute,172,800,18
11/2/2009,1,jcb,161,715,15
5/6/2023,5,diners-club-carte-blanche,41,706,1
5/9/2005,4,jcb,152,7,17
11/24/2001,2,switch,141,213,12
8/25/2001,4,jcb,86,707,19
5/10/2002,4,mastercard,178,831,19
10/1/2020,5,solo,147,649,17
10/31/2007,3,jcb,142,499,11
9/29/2024,1,jcb,150,606,15
10/13/2022,5,diners-club-enroute,169,937,8
11/17/2018,1,instapayment,90,410,20
5/31/2013,2,visa,125,325,8
10/11/2003,4,switch,170,412,18
8/31/2019,5,instapayment,45,101,19
9/9/2003,5,switch,100,141,12
1/20/2011,2,jcb,151,215,8
10/23/2024,1,americanexpress,165,215,3
8/5/2019,3,jcb,113,53,17
4/21/2013,4,jcb,160,258,9
2/26/2016,5,jcb,58,89,12
7/29/2015,2,switch,184,998,19
1/17/2017,4,jcb,174,771,18
3/17/2007,1,switch,118,436,7
11/28/2015,1,laser,50,918,2
8/27/2022,1,switch,100,704,16
6/12/2019,2,maestro,36,352,4
2/14/2010,4,jcb,113,198,9
8/24/2023,5,switch,123,149,14
6/13/2015,3,switch,51,710,8
8/14/2023,5,jcb,131,945,16
5/11/2013,2,diners-club-international,2,356,18
9/12/2014,2,jcb,190,484,8
8/11/2004,5,switch,198,967,1
3/31/2005,3,jcb,93,90,17
5/3/2023,3,jcb,180,888,6
2/2/2026,3,diners-club-enroute,84,529,15
4/30/2021,4,jcb,7,871,2
1/1/2021,3,bankcard,136,429,7
